8.706645965576171875e+01	8.701564025878906250e+01	8.698352050781250000e+01	8.697099304199218750e+01	8.701873016357421875e+01	8.702780151367187500e+01	8.700402832031250000e+01	8.703106689453125000e+01	8.703433990478515625e+01	8.690310668945312500e+01	8.705466461181640625e+01	8.703143310546875000e+01	8.701727294921875000e+01	8.705230712890625000e+01	8.699277496337890625e+01	8.700620269775390625e+01	8.704613494873046875e+01	8.701673889160156250e+01	8.709350585937500000e+01	8.706610107421875000e+01	8.704450225830078125e+01	8.710295104980468750e+01	8.708969116210937500e+01	8.709169006347656250e+01	8.711038970947265625e+01	8.705647277832031250e+01	8.708389282226562500e+01	8.722309875488281250e+01	8.699531555175781250e+01	8.701165008544921875e+01	8.704504394531250000e+01	8.705084991455078125e+01	8.706065368652343750e+01	8.708116912841796875e+01	8.704414367675781250e+01	8.703415679931640625e+01	8.706827545166015625e+01
8.704286193847656250e+01	8.702925109863281250e+01	8.706736755371093750e+01	8.698787689208984375e+01	8.699349975585937500e+01	8.702906799316406250e+01	8.704759216308593750e+01	8.704341125488281250e+01	8.707517242431640625e+01	8.687007904052734375e+01	8.705284881591796875e+01	8.701273345947265625e+01	8.705012512207031250e+01	8.702417755126953125e+01	8.701891326904296875e+01	8.706900024414062500e+01	8.697734069824218750e+01	8.702997589111328125e+01	8.703269958496093750e+01	8.710548400878906250e+01	8.700312042236328125e+01	8.706665039062500000e+01	8.706428527832031250e+01	8.707517242431640625e+01	8.702997589111328125e+01	8.703905487060546875e+01	8.712019348144531250e+01	8.722836303710937500e+01	8.704704284667968750e+01	8.704631042480468750e+01	8.701727294921875000e+01	8.699912261962890625e+01	8.704541015625000000e+01	8.705266571044921875e+01	8.701673889160156250e+01	8.696191406250000000e+01	8.704286193847656250e+01
8.705702209472656250e+01	8.707353973388671875e+01	8.715140533447265625e+01	8.705866241455078125e+01	8.702561950683593750e+01	8.701891326904296875e+01	8.703106689453125000e+01	8.702236175537109375e+01	8.703415679931640625e+01	8.691309356689453125e+01	8.701419067382812500e+01	8.700184631347656250e+01	8.702198791503906250e+01	8.702980041503906250e+01	8.700202941894531250e+01	8.704177856445312500e+01	8.705067443847656250e+01	8.707590484619140625e+01	8.701273345947265625e+01	8.709150695800781250e+01	8.708497619628906250e+01	8.714523315429687500e+01	8.706990814208984375e+01	8.702635192871093750e+01	8.704721832275390625e+01	8.700837707519531250e+01	8.700166320800781250e+01	8.719115447998046875e+01	8.704341125488281250e+01	8.704867553710937500e+01	8.706446075439453125e+01	8.701509857177734375e+01	8.702689361572265625e+01	8.702889251708984375e+01	8.702544403076171875e+01	8.703179168701171875e+01	8.705122375488281250e+01
8.712689971923828125e+01	8.716030120849609375e+01	8.701528167724609375e+01	8.704850006103515625e+01	8.703398132324218750e+01	8.704305267333984375e+01	8.704994201660156250e+01	8.706900024414062500e+01	8.704431915283203125e+01	8.691056060791015625e+01	8.702471160888671875e+01	8.704613494873046875e+01	8.702725982666015625e+01	8.700801849365234375e+01	8.700330352783203125e+01	8.703179168701171875e+01	8.704958343505859375e+01	8.703143310546875000e+01	8.702762603759765625e+01	8.705321502685546875e+01	8.713162231445312500e+01	8.707772064208984375e+01	8.707753753662109375e+01	8.703125762939453125e+01	8.705666351318359375e+01	8.704268646240234375e+01	8.704776763916015625e+01	8.723217010498046875e+01	8.702725982666015625e+01	8.705194091796875000e+01	8.700656127929687500e+01	8.705520629882812500e+01	8.699440765380859375e+01	8.706464385986328125e+01	8.701328277587890625e+01	8.703778839111328125e+01	8.712036895751953125e+01
8.708243560791015625e+01	8.712400054931640625e+01	8.707462310791015625e+01	8.700746917724609375e+01	8.703814697265625000e+01	8.702870941162109375e+01	8.703669738769531250e+01	8.704759216308593750e+01	8.705992889404296875e+01	8.693415069580078125e+01	8.702217864990234375e+01	8.702725982666015625e+01	8.702997589111328125e+01	8.702145385742187500e+01	8.703742218017578125e+01	8.705974578857421875e+01	8.701055908203125000e+01	8.702652740478515625e+01	8.681145477294921875e+01	8.704812622070312500e+01	8.701673889160156250e+01	8.703542327880859375e+01	8.706665039062500000e+01	8.699368286132812500e+01	8.706192016601562500e+01	8.708170318603515625e+01	8.705738067626953125e+01	8.723907470703125000e+01	8.707227325439453125e+01	8.705175781250000000e+01	8.707064056396484375e+01	8.701382446289062500e+01	8.703524780273437500e+01	8.704087066650390625e+01	8.707281494140625000e+01	8.708824157714843750e+01	8.708588409423828125e+01
8.712617492675781250e+01	8.710857391357421875e+01	8.707880401611328125e+01	8.706665039062500000e+01	8.704195404052734375e+01	8.705429840087890625e+01	8.701636505126953125e+01	8.700765991210937500e+01	8.705303192138671875e+01	8.687897491455078125e+01	8.703578948974609375e+01	8.706355285644531250e+01	8.700602722167968750e+01	8.700402832031250000e+01	8.704685974121093750e+01	8.705702209472656250e+01	8.703488159179687500e+01	8.705303192138671875e+01	8.701854705810546875e+01	8.703398132324218750e+01	8.700837707519531250e+01	8.700438690185546875e+01	8.707426452636718750e+01	8.700693511962890625e+01	8.703742218017578125e+01	8.702308654785156250e+01	8.703052520751953125e+01	8.720658111572265625e+01	8.706065368652343750e+01	8.703360748291015625e+01	8.704467773437500000e+01	8.702997589111328125e+01	8.703723907470703125e+01	8.704759216308593750e+01	8.706627655029296875e+01	8.703216552734375000e+01	8.712654113769531250e+01
8.711401367187500000e+01	8.706174468994140625e+01	8.706156158447265625e+01	8.705828857421875000e+01	8.706446075439453125e+01	8.705357360839843750e+01	8.703398132324218750e+01	8.701074218750000000e+01	8.702689361572265625e+01	8.690093231201171875e+01	8.704087066650390625e+01	8.707408905029296875e+01	8.704595184326171875e+01	8.701200866699218750e+01	8.702870941162109375e+01	8.704958343505859375e+01	8.702236175537109375e+01	8.702834320068359375e+01	8.702889251708984375e+01	8.698024749755859375e+01	8.703070831298828125e+01	8.705666351318359375e+01	8.708152770996093750e+01	8.702889251708984375e+01	8.700383758544921875e+01	8.702544403076171875e+01	8.701182556152343750e+01	8.719314575195312500e+01	8.700312042236328125e+01	8.702561950683593750e+01	8.700239562988281250e+01	8.703070831298828125e+01	8.704268646240234375e+01	8.705158233642578125e+01	8.705684661865234375e+01	8.707299804687500000e+01	8.711455535888671875e+01
8.716120910644531250e+01	8.714686584472656250e+01	8.708279418945312500e+01	8.704776763916015625e+01	8.705520629882812500e+01	8.704976654052734375e+01	8.704541015625000000e+01	8.701800537109375000e+01	8.704812622070312500e+01	8.691762542724609375e+01	8.705103302001953125e+01	8.703778839111328125e+01	8.703506469726562500e+01	8.699204254150390625e+01	8.707009124755859375e+01	8.705593872070312500e+01	8.704830932617187500e+01	8.700784301757812500e+01	8.704467773437500000e+01	8.702671813964843750e+01	8.707734680175781250e+01	8.696845245361328125e+01	8.702217864990234375e+01	8.707318115234375000e+01	8.691690826416015625e+01	8.704522705078125000e+01	8.702217864990234375e+01	8.719133758544921875e+01	8.700366210937500000e+01	8.704214477539062500e+01	8.699677276611328125e+01	8.704450225830078125e+01	8.705284881591796875e+01	8.706282806396484375e+01	8.709532165527343750e+01	8.709622955322265625e+01	8.716738128662109375e+01
8.710076141357421875e+01	8.710893249511718750e+01	8.706483459472656250e+01	8.708842468261718750e+01	8.704013824462890625e+01	8.705629730224609375e+01	8.703070831298828125e+01	8.706301879882812500e+01	8.704812622070312500e+01	8.688641357421875000e+01	8.703216552734375000e+01	8.709205627441406250e+01	8.706464385986328125e+01	8.696209716796875000e+01	8.701273345947265625e+01	8.702072143554687500e+01	8.705284881591796875e+01	8.703197479248046875e+01	8.699495697021484375e+01	8.700312042236328125e+01	8.703615570068359375e+01	8.696319580078125000e+01	8.706645965576171875e+01	8.701873016357421875e+01	8.698225402832031250e+01	8.711111450195312500e+01	8.709931945800781250e+01	8.730640411376953125e+01	8.702362823486328125e+01	8.696736145019531250e+01	8.704268646240234375e+01	8.708697509765625000e+01	8.705049133300781250e+01	8.703288269042968750e+01	8.705702209472656250e+01	8.710076141357421875e+01	8.710421752929687500e+01
8.708606719970703125e+01	8.714868164062500000e+01	8.701818084716796875e+01	8.707717132568359375e+01	8.707608032226562500e+01	8.703197479248046875e+01	8.702344512939453125e+01	8.700983428955078125e+01	8.707807922363281250e+01	8.691255187988281250e+01	8.706282806396484375e+01	8.703524780273437500e+01	8.701963806152343750e+01	8.704631042480468750e+01	8.696627807617187500e+01	8.704232788085937500e+01	8.706373596191406250e+01	8.708351898193359375e+01	8.699440765380859375e+01	8.700965118408203125e+01	8.700003051757812500e+01	8.705429840087890625e+01	8.699168395996093750e+01	8.704396057128906250e+01	8.700837707519531250e+01	8.702599334716796875e+01	8.708460998535156250e+01	8.720893859863281250e+01	8.702399444580078125e+01	8.708951568603515625e+01	8.706574249267578125e+01	8.703905487060546875e+01	8.705266571044921875e+01	8.706773376464843750e+01	8.707027435302734375e+01	8.710620880126953125e+01	8.708351898193359375e+01
8.709223937988281250e+01	8.716446685791015625e+01	8.706536865234375000e+01	8.704541015625000000e+01	8.706882476806640625e+01	8.702834320068359375e+01	8.707353973388671875e+01	8.701129150390625000e+01	8.708497619628906250e+01	8.686717987060546875e+01	8.709133148193359375e+01	8.705538940429687500e+01	8.706809234619140625e+01	8.705828857421875000e+01	8.704414367675781250e+01	8.701092529296875000e+01	8.703688049316406250e+01	8.705031585693359375e+01	8.704068756103515625e+01	8.702599334716796875e+01	8.705919647216796875e+01	8.707971191406250000e+01	8.701219940185546875e+01	8.703996276855468750e+01	8.702308654785156250e+01	8.698043823242187500e+01	8.705938720703125000e+01	8.718825531005859375e+01	8.703742218017578125e+01	8.705357360839843750e+01	8.706373596191406250e+01	8.705520629882812500e+01	8.708951568603515625e+01	8.703960418701171875e+01	8.711492156982421875e+01	8.713579559326171875e+01	8.708642578125000000e+01
8.724034118652343750e+01	8.714614105224609375e+01	8.706373596191406250e+01	8.700983428955078125e+01	8.707825469970703125e+01	8.705828857421875000e+01	8.704903411865234375e+01	8.704595184326171875e+01	8.706065368652343750e+01	8.695956420898437500e+01	8.706827545166015625e+01	8.701074218750000000e+01	8.703070831298828125e+01	8.704323577880859375e+01	8.705284881591796875e+01	8.706174468994140625e+01	8.709985351562500000e+01	8.704250335693359375e+01	8.699168395996093750e+01	8.699223327636718750e+01	8.703415679931640625e+01	8.707681274414062500e+01	8.705629730224609375e+01	8.704323577880859375e+01	8.704195404052734375e+01	8.703161621093750000e+01	8.704341125488281250e+01	8.727754974365234375e+01	8.706282806396484375e+01	8.710729980468750000e+01	8.708170318603515625e+01	8.704431915283203125e+01	8.705902099609375000e+01	8.709368133544921875e+01	8.704685974121093750e+01	8.713397979736328125e+01	8.724034118652343750e+01
8.708043670654296875e+01	8.708570861816406250e+01	8.706355285644531250e+01	8.701981353759765625e+01	8.704504394531250000e+01	8.702108001708984375e+01	8.702380371093750000e+01	8.702308654785156250e+01	8.706574249267578125e+01	8.689241027832031250e+01	8.704286193847656250e+01	8.705049133300781250e+01	8.705393981933593750e+01	8.709133148193359375e+01	8.702816772460937500e+01	8.705212402343750000e+01	8.702581024169921875e+01	8.702671813964843750e+01	8.699095916748046875e+01	8.699694824218750000e+01	8.706990814208984375e+01	8.707462310791015625e+01	8.710820007324218750e+01	8.706083679199218750e+01	8.700511932373046875e+01	8.707989501953125000e+01	8.710131072998046875e+01	8.725975799560546875e+01	8.704104614257812500e+01	8.714287567138671875e+01	8.712763214111328125e+01	8.705303192138671875e+01	8.698931884765625000e+01	8.703688049316406250e+01	8.704812622070312500e+01	8.705212402343750000e+01	8.708116912841796875e+01
8.690129089355468750e+01	8.709822082519531250e+01	8.709186553955078125e+01	8.708480072021484375e+01	8.707935333251953125e+01	8.702289581298828125e+01	8.702453613281250000e+01	8.710204315185546875e+01	8.707898712158203125e+01	8.687244415283203125e+01	8.707971191406250000e+01	8.699839782714843750e+01	8.700892639160156250e+01	8.707662963867187500e+01	8.706846618652343750e+01	8.707244873046875000e+01	8.704376983642578125e+01	8.707935333251953125e+01	8.717645263671875000e+01	8.702017974853515625e+01	8.704305267333984375e+01	8.695937347412109375e+01	8.704051208496093750e+01	8.706010437011718750e+01	8.700130462646484375e+01	8.705757141113281250e+01	8.701600646972656250e+01	8.726865386962890625e+01	8.701273345947265625e+01	8.704305267333984375e+01	8.698606109619140625e+01	8.717245483398437500e+01	8.706355285644531250e+01	8.708152770996093750e+01	8.703070831298828125e+01	8.707081604003906250e+01	8.689730072021484375e+01
8.703905487060546875e+01	8.706755828857421875e+01	8.706900024414062500e+01	8.694903564453125000e+01	8.706936645507812500e+01	8.706645965576171875e+01	8.704068756103515625e+01	8.705938720703125000e+01	8.706120300292968750e+01	8.690656280517578125e+01	8.711238098144531250e+01	8.705466461181640625e+01	8.702798461914062500e+01	8.706882476806640625e+01	8.709822082519531250e+01	8.714940643310546875e+01	8.703723907470703125e+01	8.707408905029296875e+01	8.706809234619140625e+01	8.701346588134765625e+01	8.707172393798828125e+01	8.705139923095703125e+01	8.701310729980468750e+01	8.706773376464843750e+01	8.707935333251953125e+01	8.707444763183593750e+01	8.706936645507812500e+01	8.722473144531250000e+01	8.702326965332031250e+01	8.704414367675781250e+01	8.705775451660156250e+01	8.703307342529296875e+01	8.704994201660156250e+01	8.703451538085937500e+01	8.708878326416015625e+01	8.702780151367187500e+01	8.704013824462890625e+01
8.699967193603515625e+01	8.702853393554687500e+01	8.705919647216796875e+01	8.704867553710937500e+01	8.705503082275390625e+01	8.703723907470703125e+01	8.700547790527343750e+01	8.705049133300781250e+01	8.705266571044921875e+01	8.693650817871093750e+01	8.704649353027343750e+01	8.710602569580078125e+01	8.712145996093750000e+01	8.704450225830078125e+01	8.702435302734375000e+01	8.707717132568359375e+01	8.704177856445312500e+01	8.716484069824218750e+01	8.713724517822265625e+01	8.709368133544921875e+01	8.703398132324218750e+01	8.704232788085937500e+01	8.705321502685546875e+01	8.705902099609375000e+01	8.704795074462890625e+01	8.707027435302734375e+01	8.704141998291015625e+01	8.723217010498046875e+01	8.703723907470703125e+01	8.699985504150390625e+01	8.705375671386718750e+01	8.700784301757812500e+01	8.705520629882812500e+01	8.709513854980468750e+01	8.702671813964843750e+01	8.700130462646484375e+01	8.701038360595703125e+01
8.701600646972656250e+01	8.705811309814453125e+01	8.710457611083984375e+01	8.702906799316406250e+01	8.709024047851562500e+01	8.704704284667968750e+01	8.708951568603515625e+01	8.700820159912109375e+01	8.702417755126953125e+01	8.689458465576171875e+01	8.703070831298828125e+01	8.702253723144531250e+01	8.703887176513671875e+01	8.702090454101562500e+01	8.707898712158203125e+01	8.706846618652343750e+01	8.704504394531250000e+01	8.713325500488281250e+01	8.703923034667968750e+01	8.717209625244140625e+01	8.701092529296875000e+01	8.699694824218750000e+01	8.704051208496093750e+01	8.705194091796875000e+01	8.705666351318359375e+01	8.706519317626953125e+01	8.705792999267578125e+01	8.720858001708984375e+01	8.702362823486328125e+01	8.703269958496093750e+01	8.704740142822265625e+01	8.704704284667968750e+01	8.701800537109375000e+01	8.702017974853515625e+01	8.702017974853515625e+01	8.703034973144531250e+01	8.701401519775390625e+01
